question_id,file,lot,official_topic,official_item_id,official_item,difficulty,answer_mode,required_answer_count,correct_choices,choices,cognitive_level,exam_skill,archetype,code_language,estimated_time_seconds,assesses_outcomes,course_refs,course_url,sources,classification
QST-a1avrk2v0k2t,lot-09-dependency-injection.yml,lot-09,Dependency Injection,OIT-83sac57rw0xn,Tags,medium,single,1,1,4,KNOW,RECOGNIZE,API_SIGNATURE,,45,OUT-ejv3jffbt4xd,CRS-b4g5s2asb9ye,/docs/courses/lot-09/tags,1,CODE_INLINE_PRESENT
QST-996gnybse1ve,lot-09-dependency-injection.yml,lot-09,Dependency Injection,OIT-qj4xfkhwdrx7,Semantic configuration,hard,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_PREDICTION,,45,OUT-k2cfezp9wvf5,CRS-exs5dvtqa1as,/docs/courses/lot-09/semantic-configuration,1,READY_FOR_NEW_UI
QST-mkmarkb3w738,lot-09-dependency-injection.yml,lot-09,Dependency Injection,OIT-3y0b9gxyandm,Compiler passes,medium,single,1,1,4,KNOW,RECOGNIZE,API_SIGNATURE,,45,OUT-gx5971krje0a,CRS-d25bvr0097py,/docs/courses/lot-09/compiler-passes,1,READY_FOR_NEW_UI
QST-3wrz6qafpv3y,lot-09-dependency-injection.yml,lot-09,Dependency Injection,OIT-3y0b9gxyandm,Compiler passes,hard,single,1,1,4,APPLY,DISTINGUISH,SCENARIO_CHOICE,,45,OUT-mpb2peyp9993,CRS-d25bvr0097py,/docs/courses/lot-09/compiler-passes,1,READY_FOR_NEW_UI
QST-dbs1pm3v1np1,lot-09-dependency-injection.yml,lot-09,Dependency Injection,OIT-gkhcbtygef69,Service locators,hard,single,1,1,4,KNOW,RECOGNIZE,API_SIGNATURE,,45,OUT-7s1prxwgdhe5,CRS-0a0d5bp6769e,/docs/courses/lot-09/service-locators,1,CODE_INLINE_PRESENT
QST-xe6gkw0420ba,lot-10-security.yml,lot-10,Security,OIT-942znmbjwvad,"Security Core, CSRF and PasswordHasher components",medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,50,OUT-tw22dh0mnngy|OUT-3xr6hfb46rq2,CRS-awb7sd999c5j,/docs/courses/lot-10/security-core-csrf-and-passwordhasher-components,1,READY_FOR_NEW_UI
QST-wfkk6ayjt3qb,lot-10-security.yml,lot-10,Security,OIT-942znmbjwvad,"Security Core, CSRF and PasswordHasher components",hard,single,1,1,4,KNOW,RECOGNIZE,DEFINITION_RECALL,,50,OUT-sk1ndg394haz,CRS-awb7sd999c5j,/docs/courses/lot-10/security-core-csrf-and-passwordhasher-components,1,READY_FOR_NEW_UI
QST-472n92c01v8z,lot-10-security.yml,lot-10,Security,OIT-z9c24d68et6w,Authentication,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,50,OUT-a4tnzhe2yvpa,CRS-rdzx4ka72saj,/docs/courses/lot-10/authentication,1,CODE_INLINE_PRESENT
QST-eazddxd7m5ht,lot-10-security.yml,lot-10,Security,OIT-z9c24d68et6w,Authentication,hard,single,1,1,4,APPLY,RECOGNIZE,API_SIGNATURE,,55,OUT-23cr959cs1z0,CRS-rdzx4ka72saj,/docs/courses/lot-10/authentication,1,READY_FOR_NEW_UI
QST-71pfa2rprjj4,lot-10-security.yml,lot-10,Security,OIT-3qgn13f7zvqx,Authorization,hard,single,1,1,4,APPLY,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-rf2bzpb84d4y,CRS-8hwpzyk1hrq9,/docs/courses/lot-10/authorization,1,READY_FOR_NEW_UI
QST-ty80h8rawm9h,lot-10-security.yml,lot-10,Security,OIT-3qgn13f7zvqx,Authorization,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,50,OUT-67x1qs1y7bjk,CRS-8hwpzyk1hrq9,/docs/courses/lot-10/authorization,1,READY_FOR_NEW_UI
QST-xpq3ys8psrac,lot-10-security.yml,lot-10,Security,OIT-xh63g15rz6n3,Configuration,hard,single,1,1,4,APPLY,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-wnw02nsyvmyg,CRS-yvhg325ax38y,/docs/courses/lot-10/configuration,1,READY_FOR_NEW_UI
QST-2eztey3aja7g,lot-10-security.yml,lot-10,Security,OIT-xh63g15rz6n3,Configuration,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,50,OUT-mrdkwy4adq6q,CRS-yvhg325ax38y,/docs/courses/lot-10/configuration,1,READY_FOR_NEW_UI
QST-f49jfgm58qr0,lot-10-security.yml,lot-10,Security,OIT-45p7535dk4s2,Providers,hard,single,1,1,4,APPLY,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-km3tbkkw36s3,CRS-enbbsykx22xe,/docs/courses/lot-10/providers,1,READY_FOR_NEW_UI
QST-b10yfhxnfhh6,lot-10-security.yml,lot-10,Security,OIT-45p7535dk4s2,Providers,medium,single,1,1,4,KNOW,RECOGNIZE,API_SIGNATURE,,50,OUT-58qtgyk785j9,CRS-enbbsykx22xe,/docs/courses/lot-10/providers,1,READY_FOR_NEW_UI
QST-qyh60jqm5etd,lot-10-security.yml,lot-10,Security,OIT-rwa6m06crs1h,Firewalls,medium,single,1,1,4,UNDERSTAND,RECOGNIZE,DEFINITION_RECALL,,50,OUT-xnh28hz1zchd,CRS-x5frtpg07mmd,/docs/courses/lot-10/firewalls,1,READY_FOR_NEW_UI
QST-rpz1syn7rpsv,lot-10-security.yml,lot-10,Security,OIT-rwa6m06crs1h,Firewalls,hard,single,1,1,4,APPLY,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-6dsw1jm1j7df,CRS-x5frtpg07mmd,/docs/courses/lot-10/firewalls,1,READY_FOR_NEW_UI
QST-62t90ghtbqzj,lot-10-security.yml,lot-10,Security,OIT-gkh08ztwdme1,Users,hard,single,1,1,4,KNOW,RECOGNIZE,API_SIGNATURE,,55,OUT-q8e80pz7kv3c,CRS-n9ngfssrq1bt,/docs/courses/lot-10/users,1,READY_FOR_NEW_UI
QST-fy4096tmhna5,lot-10-security.yml,lot-10,Security,OIT-gkh08ztwdme1,Users,medium,single,1,1,4,APPLY,DISTINGUISH,CONCEPT_DISTINCTION,,50,OUT-5hk32whbfhrd,CRS-n9ngfssrq1bt,/docs/courses/lot-10/users,1,READY_FOR_NEW_UI
QST-cqx6wvrkts6w,lot-10-security.yml,lot-10,Security,OIT-ta627mbwfz7m,Password hashers,hard,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-0vbk74q4f9dg,CRS-g4sth72ww979,/docs/courses/lot-10/password-hashers,1,READY_FOR_NEW_UI
QST-k73jk5cstrtv,lot-10-security.yml,lot-10,Security,OIT-ta627mbwfz7m,Password hashers,medium,single,1,1,4,KNOW,RECOGNIZE,API_SIGNATURE,,50,OUT-tct5sch3yndb,CRS-g4sth72ww979,/docs/courses/lot-10/password-hashers,1,READY_FOR_NEW_UI
QST-n2z3zbszfmvt,lot-10-security.yml,lot-10,Security,OIT-fw6db7ryrk4q,Roles,easy,single,1,1,4,KNOW,RECOGNIZE,DEFINITION_RECALL,,40,OUT-nb8grypjavr8,CRS-2s6e4qgkcqza,/docs/courses/lot-10/roles,1,READY_FOR_NEW_UI
QST-1cerp5ba1czy,lot-10-security.yml,lot-10,Security,OIT-fw6db7ryrk4q,Roles,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,50,OUT-se3aqxhdbf9t,CRS-2s6e4qgkcqza,/docs/courses/lot-10/roles,1,READY_FOR_NEW_UI
QST-np172gaybtec,lot-10-security.yml,lot-10,Security,OIT-cwfr5t1ngj23,Access Control Rules,hard,single,1,1,4,APPLY,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-4qv0jc2jpj0p|OUT-r720vgm95xv3,CRS-2ec5yksjfm9s,/docs/courses/lot-10/access-control-rules,1,READY_FOR_NEW_UI
QST-8grwagdms0k7,lot-10-security.yml,lot-10,Security,OIT-cwfr5t1ngj23,Access Control Rules,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,50,OUT-d444cz9yek59,CRS-2ec5yksjfm9s,/docs/courses/lot-10/access-control-rules,1,READY_FOR_NEW_UI
QST-bff9s30tjw46,lot-10-security.yml,lot-10,Security,OIT-kqm5mxq4jnkj,Voters and voting strategies,hard,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-f6ap8771qrtd,CRS-y3g0v9nmne3t,/docs/courses/lot-10/voters-and-voting-strategies,1,READY_FOR_NEW_UI
QST-qmjm8vzvrzh9,lot-10-security.yml,lot-10,Security,OIT-kqm5mxq4jnkj,Voters and voting strategies,hard,single,1,1,4,APPLY,DISTINGUISH,CONCEPT_DISTINCTION,,60,OUT-bb75dy1j7zcq,CRS-y3g0v9nmne3t,/docs/courses/lot-10/voters-and-voting-strategies,1,READY_FOR_NEW_UI
QST-c8gpyvw5shmy,lot-10-security.yml,lot-10,Security,OIT-kqm5mxq4jnkj,Voters and voting strategies,hard,single,1,1,4,UNDERSTAND,RECOGNIZE,DEFINITION_RECALL,,60,OUT-bb75dy1j7zcq,CRS-y3g0v9nmne3t,/docs/courses/lot-10/voters-and-voting-strategies,1,READY_FOR_NEW_UI
QST-380hndjwn2t0,lot-10-security.yml,lot-10,Security,OIT-z9c24d68et6w,Authentication,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,SEQUENCE_ORDER,,45,OUT-ff1nnw75gh0x,CRS-rdzx4ka72saj,/docs/courses/lot-10/authentication,1,READY_FOR_NEW_UI
QST-0xvabx1zmvhh,lot-10-security.yml,lot-10,Security,OIT-xh63g15rz6n3,Configuration,hard,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,45,OUT-d69mg4gn25dt,CRS-yvhg325ax38y,/docs/courses/lot-10/configuration,1,READY_FOR_NEW_UI
QST-f5z345sfdga7,lot-10-security.yml,lot-10,Security,OIT-45p7535dk4s2,Providers,medium,single,1,1,4,KNOW,RECOGNIZE,DEFINITION_RECALL,,45,OUT-18068akbjm47,CRS-enbbsykx22xe,/docs/courses/lot-10/providers,1,READY_FOR_NEW_UI
QST-tmpjmx8yr7j0,lot-10-security.yml,lot-10,Security,OIT-rwa6m06crs1h,Firewalls,hard,single,1,1,4,APPLY,DIAGNOSE,SCENARIO_CHOICE,,45,OUT-j6xr27ajqs3e,CRS-x5frtpg07mmd,/docs/courses/lot-10/firewalls,1,READY_FOR_NEW_UI
QST-sftrxannmn21,lot-10-security.yml,lot-10,Security,OIT-gkh08ztwdme1,Users,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,45,OUT-9523w2t3cts8,CRS-n9ngfssrq1bt,/docs/courses/lot-10/users,1,READY_FOR_NEW_UI
QST-jwxp5dskf6ed,lot-10-security.yml,lot-10,Security,OIT-gkh08ztwdme1,Users,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,45,OUT-tfqgyk6sjrcg,CRS-n9ngfssrq1bt,/docs/courses/lot-10/users,1,READY_FOR_NEW_UI
QST-d1c0few45tt7,lot-10-security.yml,lot-10,Security,OIT-fw6db7ryrk4q,Roles,hard,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,45,OUT-mh5phj2ea2p7,CRS-2s6e4qgkcqza,/docs/courses/lot-10/roles,1,READY_FOR_NEW_UI
QST-4zb71et3q70n,lot-10-security.yml,lot-10,Security,OIT-s3jh7wg5km19,"Authenticators, Passports and Badges",hard,single,1,1,4,KNOW,RECOGNIZE,API_SIGNATURE,,45,OUT-hqgj8aj8agf2,CRS-6gc45etcssfb,/docs/courses/lot-10/authenticators-passports-and-badges,1,READY_FOR_NEW_UI
QST-pxen3npvfhq2,lot-10-security.yml,lot-10,Security,OIT-s3jh7wg5km19,"Authenticators, Passports and Badges",hard,single,1,1,4,APPLY,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,45,OUT-jrwcwkmfp4x1,CRS-6gc45etcssfb,/docs/courses/lot-10/authenticators-passports-and-badges,1,READY_FOR_NEW_UI
QST-7v4wmrtpv7wa,lot-10-security.yml,lot-10,Security,OIT-kqm5mxq4jnkj,Voters and voting strategies,medium,single,1,1,4,KNOW,RECOGNIZE,API_SIGNATURE,,45,OUT-nxz3gazat4wf,CRS-y3g0v9nmne3t,/docs/courses/lot-10/voters-and-voting-strategies,1,READY_FOR_NEW_UI
QST-5exn2rx427qm,lot-10-security.yml,lot-10,Security,OIT-kqm5mxq4jnkj,Voters and voting strategies,hard,single,1,1,4,KNOW,RECOGNIZE,API_SIGNATURE,,45,OUT-3hwcwd6n6vsq,CRS-y3g0v9nmne3t,/docs/courses/lot-10/voters-and-voting-strategies,1,READY_FOR_NEW_UI
QST-4s59dzkg2rff,lot-11-messenger.yml,lot-11,Messenger,OIT-hs1297vvhr89,Messenger component,medium,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-w4ahdf9xdh5w,CRS-5gezsra1sp01,/docs/courses/lot-11/messenger-component,1,READY_FOR_NEW_UI
QST-2vt07hzxfmvq,lot-11-messenger.yml,lot-11,Messenger,OIT-hs1297vvhr89,Messenger component,medium,single,1,1,4,KNOW,RECOGNIZE,DEFINITION_RECALL,,50,OUT-rr0nvj9b8x0z,CRS-5gezsra1sp01,/docs/courses/lot-11/messenger-component,1,READY_FOR_NEW_UI
QST-tvzx2c0cqeh8,lot-11-messenger.yml,lot-11,Messenger,OIT-ckr67pq9npyb,Transports,hard,single,1,1,4,APPLY,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-sz3q1tm5smja,CRS-se1jr6cxh2n7,/docs/courses/lot-11/transports,1,READY_FOR_NEW_UI
QST-7ay2hp5jexwb,lot-11-messenger.yml,lot-11,Messenger,OIT-ckr67pq9npyb,Transports,medium,single,1,1,4,APPLY,RECOGNIZE,SCENARIO_CHOICE,,50,OUT-961gweegp990,CRS-se1jr6cxh2n7,/docs/courses/lot-11/transports,1,READY_FOR_NEW_UI
QST-mzsqzvya53dc,lot-11-messenger.yml,lot-11,Messenger,OIT-9a8aa389vk48,Messages and handlers,medium,single,1,1,4,UNDERSTAND,RECOGNIZE,API_SIGNATURE,,50,OUT-yr8h53ttvp6e,CRS-ckdp50w2dmy4,/docs/courses/lot-11/messages-and-handlers,1,READY_FOR_NEW_UI
QST-sra8bgw85a7j,lot-11-messenger.yml,lot-11,Messenger,OIT-9a8aa389vk48,Messages and handlers,hard,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,55,OUT-r1kvyze41rx5,CRS-ckdp50w2dmy4,/docs/courses/lot-11/messages-and-handlers,1,READY_FOR_NEW_UI
QST-c0qzhz7ded47,lot-11-messenger.yml,lot-11,Messenger,OIT-dctf03ftx44f,Workers,hard,single,1,1,4,APPLY,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-d5r5yrf58x1s,CRS-e5astysks0ty,/docs/courses/lot-11/workers,1,READY_FOR_NEW_UI
QST-66bdw5shb7py,lot-11-messenger.yml,lot-11,Messenger,OIT-dctf03ftx44f,Workers,medium,single,1,1,4,UNDERSTAND,RECOGNIZE,CONFIG_BEHAVIOR,,50,OUT-k3t8watc85cw,CRS-e5astysks0ty,/docs/courses/lot-11/workers,1,READY_FOR_NEW_UI
QST-0v3j82n0d4m7,lot-11-messenger.yml,lot-11,Messenger,OIT-76x1t7z916f4,Retries and failures,hard,single,1,1,4,APPLY,DIAGNOSE,CONFIG_BEHAVIOR,,55,OUT-7rq6sxm6qqr3,CRS-hgkzgm1dh3my,/docs/courses/lot-11/retries-and-failures,1,READY_FOR_NEW_UI
QST-9c3nh6jtp3px,lot-11-messenger.yml,lot-11,Messenger,OIT-76x1t7z916f4,Retries and failures,hard,single,1,1,4,APPLY,DISTINGUISH,SCENARIO_CHOICE,,55,OUT-y57ephy9n9ey,CRS-hgkzgm1dh3my,/docs/courses/lot-11/retries-and-failures,1,READY_FOR_NEW_UI
QST-8vfdesj0zh4w,lot-11-messenger.yml,lot-11,Messenger,OIT-76x1t7z916f4,Retries and failures,hard,single,1,1,4,APPLY,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-d866n6yn58qx,CRS-hgkzgm1dh3my,/docs/courses/lot-11/retries-and-failures,1,READY_FOR_NEW_UI
QST-863psghen6px,lot-11-messenger.yml,lot-11,Messenger,OIT-amnpjdprky6z,Middleware,hard,single,1,1,4,APPLY,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-f1z737x6w2pv,CRS-h9bfar3cxyet,/docs/courses/lot-11/middleware,1,CODE_INLINE_PRESENT
QST-rpw04mwksvg4,lot-11-messenger.yml,lot-11,Messenger,OIT-amnpjdprky6z,Middleware,hard,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-gcjncj08dwdf,CRS-h9bfar3cxyet,/docs/courses/lot-11/middleware,1,READY_FOR_NEW_UI
QST-kwdxjwjwg4j4,lot-11-messenger.yml,lot-11,Messenger,OIT-16at9vwzww43,Events,hard,single,1,1,4,APPLY,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-syfrg3ycvcq9,CRS-3pbkhqmw83b2,/docs/courses/lot-11/events,1,READY_FOR_NEW_UI
QST-1wqesyz1sknh,lot-11-messenger.yml,lot-11,Messenger,OIT-16at9vwzww43,Events,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,50,OUT-52jpm5kq981q,CRS-3pbkhqmw83b2,/docs/courses/lot-11/events,1,READY_FOR_NEW_UI
QST-bp6mp496mm7m,lot-11-messenger.yml,lot-11,Messenger,OIT-ckr67pq9npyb,Transports,easy,single,1,1,4,KNOW,RECOGNIZE,CONFIG_BEHAVIOR,,45,OUT-d34tvv7rydk9,CRS-se1jr6cxh2n7,/docs/courses/lot-11/transports,1,READY_FOR_NEW_UI
QST-v4wkcq3cmm37,lot-11-messenger.yml,lot-11,Messenger,OIT-ckr67pq9npyb,Transports,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONFIG_BEHAVIOR,,45,OUT-25tacm3ebgk7,CRS-se1jr6cxh2n7,/docs/courses/lot-11/transports,1,READY_FOR_NEW_UI
QST-45tm3rfbkjyw,lot-11-messenger.yml,lot-11,Messenger,OIT-9a8aa389vk48,Messages and handlers,easy,single,1,1,4,KNOW,RECOGNIZE,API_SIGNATURE,,45,OUT-65c68dmyhjc9,CRS-ckdp50w2dmy4,/docs/courses/lot-11/messages-and-handlers,1,READY_FOR_NEW_UI
QST-qh4r169hgx7y,lot-11-messenger.yml,lot-11,Messenger,OIT-dctf03ftx44f,Workers,hard,single,1,1,4,APPLY,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,45,OUT-q8eq8avwpyh2,CRS-e5astysks0ty,/docs/courses/lot-11/workers,1,READY_FOR_NEW_UI
QST-rdbfzznze605,lot-11-messenger.yml,lot-11,Messenger,OIT-76x1t7z916f4,Retries and failures,hard,single,1,1,4,UNDERSTAND,DISTINGUISH,SEQUENCE_ORDER,,45,OUT-jd6ca4q02538,CRS-hgkzgm1dh3my,/docs/courses/lot-11/retries-and-failures,1,READY_FOR_NEW_UI
QST-b27yd0msa8yq,lot-11-messenger.yml,lot-11,Messenger,OIT-76x1t7z916f4,Retries and failures,medium,single,1,1,4,APPLY,RECOGNIZE,SCENARIO_CHOICE,,45,OUT-4f772gc14626,CRS-hgkzgm1dh3my,/docs/courses/lot-11/retries-and-failures,1,READY_FOR_NEW_UI
QST-sx23khxjhrrg,lot-11-messenger.yml,lot-11,Messenger,OIT-amnpjdprky6z,Middleware,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,45,OUT-kc77500x8et6,CRS-h9bfar3cxyet,/docs/courses/lot-11/middleware,1,READY_FOR_NEW_UI
QST-pxhjqmq3j5yk,lot-11-messenger.yml,lot-11,Messenger,OIT-16at9vwzww43,Events,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,45,OUT-32c5zqv7br2d,CRS-3pbkhqmw83b2,/docs/courses/lot-11/events,1,READY_FOR_NEW_UI
QST-s9dqp9mfqfrx,lot-12-console.yml,lot-12,Console,OIT-481gmkgbksnr,Console component,easy,single,1,1,4,KNOW,RECOGNIZE,API_SIGNATURE,,40,OUT-a1qc1gqac172,CRS-brn6frfqpxxj,/docs/courses/lot-12/console-component,1,CODE_INLINE_PRESENT
QST-zh43s7yzg7nr,lot-12-console.yml,lot-12,Console,OIT-481gmkgbksnr,Console component,medium,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-jc4865ayfy98,CRS-brn6frfqpxxj,/docs/courses/lot-12/console-component,1,READY_FOR_NEW_UI
QST-snpbvmx5e280,lot-12-console.yml,lot-12,Console,OIT-zgq6w4jqamvb,Built-in commands,easy,single,1,1,4,KNOW,RECOGNIZE,DEFINITION_RECALL,,35,OUT-hf28acc5am6h,CRS-rk0fkn1q5byc,/docs/courses/lot-12/built-in-commands,1,READY_FOR_NEW_UI
QST-wgvc9x0rjh0r,lot-12-console.yml,lot-12,Console,OIT-zgq6w4jqamvb,Built-in commands,medium,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,45,OUT-dxyaxf4dpkqc,CRS-rk0fkn1q5byc,/docs/courses/lot-12/built-in-commands,1,READY_FOR_NEW_UI
QST-gbzpgycr1r6g,lot-12-console.yml,lot-12,Console,OIT-kbg00jqxxwhq,Custom commands,medium,single,1,1,4,KNOW,RECOGNIZE,API_SIGNATURE,,45,OUT-86vxgq9k86kd,CRS-cb51hcng9dh5,/docs/courses/lot-12/custom-commands,1,CODE_INLINE_PRESENT
QST-tvce4echjywq,lot-12-console.yml,lot-12,Console,OIT-kbg00jqxxwhq,Custom commands,medium,single,1,1,4,UNDERSTAND,DIAGNOSE,SCENARIO_CHOICE,,50,OUT-g23jwhyz5189,CRS-cb51hcng9dh5,/docs/courses/lot-12/custom-commands,1,CODE_INLINE_PRESENT
QST-bw6j8k17fx9c,lot-12-console.yml,lot-12,Console,OIT-1hdmw4gm819r,Configuration,easy,single,1,1,4,KNOW,RECOGNIZE,DEFINITION_RECALL,,35,OUT-axs8gacjytk9,CRS-sf3701ncg2va,/docs/courses/lot-12/configuration,1,CODE_INLINE_PRESENT
QST-y48awnf4nfnx,lot-12-console.yml,lot-12,Console,OIT-1hdmw4gm819r,Configuration,hard,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,70,OUT-szgbkmx55kyh,CRS-sf3701ncg2va,/docs/courses/lot-12/configuration,1,CODE_INLINE_PRESENT
QST-svybdxxreygm,lot-12-console.yml,lot-12,Console,OIT-nr9m883d15qq,Options and arguments (using PHP attributes),medium,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-dvv3qwaprsck,CRS-q2dxjhx6d35k,/docs/courses/lot-12/options-and-arguments-using-php-attributes,1,CODE_INLINE_PRESENT
QST-agnyym2anznf,lot-12-console.yml,lot-12,Console,OIT-nr9m883d15qq,Options and arguments (using PHP attributes),medium,single,1,1,4,UNDERSTAND,DISTINGUISH,API_SIGNATURE,,50,OUT-ghsttz17xxqe,CRS-q2dxjhx6d35k,/docs/courses/lot-12/options-and-arguments-using-php-attributes,1,CODE_INLINE_PRESENT
QST-tp80nqtxvarw,lot-12-console.yml,lot-12,Console,OIT-65sswf0qhw6c,Input and Output objects,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,50,OUT-eea5s77r44aw,CRS-0ab7kpexq9w9,/docs/courses/lot-12/input-and-output-objects,1,CODE_INLINE_PRESENT
QST-5wrcd9ahhth2,lot-12-console.yml,lot-12,Console,OIT-65sswf0qhw6c,Input and Output objects,medium,single,1,1,4,APPLY,DIAGNOSE,SCENARIO_CHOICE,,60,OUT-8pz0624za51p,CRS-0ab7kpexq9w9,/docs/courses/lot-12/input-and-output-objects,1,READY_FOR_NEW_UI
QST-8z5qhxdbyjf8,lot-12-console.yml,lot-12,Console,OIT-v6wxp78gk42c,Built-in helpers,medium,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-yvpt5rvdwtkb,CRS-3p9jdkw1nd3g,/docs/courses/lot-12/built-in-helpers,1,READY_FOR_NEW_UI
QST-h22aea8btw90,lot-12-console.yml,lot-12,Console,OIT-v6wxp78gk42c,Built-in helpers,easy,single,1,1,4,KNOW,DISTINGUISH,SCENARIO_CHOICE,,45,OUT-ynfwxjqpxy07,CRS-3p9jdkw1nd3g,/docs/courses/lot-12/built-in-helpers,1,READY_FOR_NEW_UI
QST-ycpqw0ygx9cd,lot-12-console.yml,lot-12,Console,OIT-cqs3m73y3rpy,Console events,medium,single,1,1,4,KNOW,RECOGNIZE,DEFINITION_RECALL,,45,OUT-2e5yd7119yha,CRS-y0zc67f3e5zk,/docs/courses/lot-12/console-events,1,READY_FOR_NEW_UI
QST-tmz33c01yx7r,lot-12-console.yml,lot-12,Console,OIT-cqs3m73y3rpy,Console events,hard,single,1,1,4,UNDERSTAND,DIAGNOSE,SCENARIO_CHOICE,,65,OUT-8v3ady0sf894,CRS-y0zc67f3e5zk,/docs/courses/lot-12/console-events,1,READY_FOR_NEW_UI
QST-c01dkpwkp6qw,lot-12-console.yml,lot-12,Console,OIT-dv5400dtksfg,Verbosity levels,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,50,OUT-wv0q7kcb8q1t,CRS-96c85hjezj1r,/docs/courses/lot-12/verbosity-levels,1,READY_FOR_NEW_UI
QST-fjgxe7fjzc8y,lot-12-console.yml,lot-12,Console,OIT-dv5400dtksfg,Verbosity levels,easy,single,1,1,4,APPLY,RECOGNIZE,API_SIGNATURE,,45,OUT-8fna7evcc7x4,CRS-96c85hjezj1r,/docs/courses/lot-12/verbosity-levels,1,READY_FOR_NEW_UI
QST-kk4evk9seycg,lot-12-console.yml,lot-12,Console,OIT-481gmkgbksnr,Console component,easy,single,1,1,4,KNOW,RECOGNIZE,DEFINITION_RECALL,,45,OUT-b3610kc2cj3b,CRS-brn6frfqpxxj,/docs/courses/lot-12/console-component,1,CODE_INLINE_PRESENT
QST-nd25jj6mfmtj,lot-12-console.yml,lot-12,Console,OIT-zgq6w4jqamvb,Built-in commands,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,45,OUT-hf28acc5am6h,CRS-rk0fkn1q5byc,/docs/courses/lot-12/built-in-commands,1,READY_FOR_NEW_UI
QST-mra5j6bq70sr,lot-12-console.yml,lot-12,Console,OIT-1hdmw4gm819r,Configuration,medium,single,1,1,4,APPLY,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,45,OUT-e1vg5bhm9yn9,CRS-sf3701ncg2va,/docs/courses/lot-12/configuration,1,READY_FOR_NEW_UI
QST-wt0f9p2tmmnm,lot-12-console.yml,lot-12,Console,OIT-nr9m883d15qq,Options and arguments (using PHP attributes),hard,single,1,1,4,UNDERSTAND,DISTINGUISH,API_SIGNATURE,,45,OUT-2tyae0a8545m,CRS-q2dxjhx6d35k,/docs/courses/lot-12/options-and-arguments-using-php-attributes,2,READY_FOR_NEW_UI
